bridgeId,name,region,state,lga,roadRoute,routeNumber,assetOwner,maintenanceAuthority,condition,conditionRating,postingStatus,structureType,material,clearanceHeightM,spanLengthM,totalLengthM,widthM,numberOfSpans,numberOfLanes,latitude,longitude,inspectionDate,yearBuilt,designLoad,nhvrRouteAssessed,gazetteRef,nhvrRef,aadtVehicles,freightRoute,overMassRoute,highPriorityAsset,floodImpacted,scourRisk,sourceRefURL,openDataRef,remarks
NSW-VC-10608-1,Ped Br On Toll Plz Eatern Distributor at Wooloomooloo,Eastern Sydney,NSW,Eastern Harbour City,,6007,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.72,,,,,,-33.86999,151.21829,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PED BR ON TOLL PLZ EATERN DISTRIBUTOR at WOOLOOMOOLOO; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10608-2,Ped Br On Toll Plz Eatern Distributor at Wooloomooloo,Eastern Sydney,NSW,Eastern Harbour City,,6010,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,7.43,,,,,,-33.86999,151.21829,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PED BR ON TOLL PLZ EATERN DISTRIBUTOR at WOOLOOMOOLOO; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10609,Bridge - Wardell Rd Sh16 Bruxner Hway at Alstonville Bypass,Northern NSW,NSW,Northern NSW,,16,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.3,,,,,,-28.84728,153.43811,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE - WARDELL RD SH16 BRUXNER HWAY at ALSTONVILLE BYPASS; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10611,Bridge On Sh16 Kays Lane At Wollongbar at Alstonville Bypass,Northern NSW,NSW,Northern NSW,,9999023,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.5,,,,,,-28.83212,153.42419,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE ON SH16 KAYS LANE AT WOLLONGBAR at ALSTONVILLE BYPASS; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10621,Bridge Over Hw1 And Woodlands Creek at At Bulli,Illawarra,NSW,Illawarra / Shoalhaven,,1,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.2,,,,,,-34.32257,150.91332,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE OVER HW1 AND WOODLANDS CREEK at AT BULLI; SOUTH REGION / SOUTHERN PRECINT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10628,Ped Br Ov Wentworth At Golf Club at Eastlakes,Eastern Sydney,NSW,Eastern Harbour City,,344,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.57,,,,,,-33.93796,151.21184,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PED BR OV WENTWORTH AT GOLF CLUB at EASTLAKES; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10636,Bago Road Over Bridge Pacific Highway at 1.44Km Nth Of Herons Ck.,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.8,,,,,,-31.57059,152.73469,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BAGO ROAD OVER BRIDGE PACIFIC HIGHWAY at 1.44KM NTH OF HERONS CK.; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10664,Ped Br Nr Botny Rd Foreshore Rd at Banksmeadow,Eastern Sydney,NSW,Eastern Harbour City,,617,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.62,,,,,,-33.95792,151.20261,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PED BR NR BOTNY RD FORESHORE RD at BANKSMEADOW; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10670,Skye Winter Bridge,Western Sydney,NSW,Western Parkland City,,2,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.59,,,,,,-34.04658,150.81897,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PEDSTRIAN BRIDGE HUME HWY at CLAYMORE; SYDNEY REGION / WESTERN PARKLAND ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10675,Sbeam Bridge Melbourne Street at East Maitland,Hunter Valley,NSW,Hunter,,104,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.6,,,,,,-32.74402,151.58711,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,SBEAM BRIDGE MELBOURNE STREET at EAST MAITLAND; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10680,David Pulver Bridge,South West NSW,NSW,South West NSW,,2,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.3,,,,,,-35.26347,147.74537,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE NORTHERN INTERCHANG at TARCUTTA; SOUTH REGION / SOUTH WEST PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10690,Jane Street,Illawarra,NSW,Illawarra / Shoalhaven,,1,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.2,,,,,,-34.87631,150.60533,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE OVER PRINCES HWY at AT NOWRA; SOUTH REGION / SOUTHERN PRECINT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10693,Wb Br On Rail Hassall St Tway at Parramatta,Western Sydney,NSW,Central River City,,8002,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.39,,,,,,-33.81836,151.00623,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,WB BR ON RAIL HASSALL ST TWAY at PARRAMATTA; SYDNEY REGION / CENTRAL RIVER ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10694,Eb Br On Rail Hassall St Tway at Parramatta,Western Sydney,NSW,Central River City,,8002,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.5,,,,,,-33.81842,151.00653,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,EB BR ON RAIL HASSALL ST TWAY at PARRAMATTA; SYDNEY REGION / CENTRAL RIVER ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10697,East Hills Rly Br Henry Lawson Dr at Easthills,Eastern Sydney,NSW,Eastern Harbour City,,508,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.59,,,,,,-33.96365,150.98207,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,EAST HILLS RLY BR HENRY LAWSON DR at EASTHILLS; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10700,Sky Bridge,Hunter Valley,NSW,Hunter,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.47,,,,,,-32.96391,151.69572,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PEDESTRIAN BRIDGE PACIFIC HWY - HW10 at CHARLESTOWN; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10703,Anteinne Coal Conv,Hunter Valley,NSW,Hunter,,9,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,6.69,,,,,,-32.35877,150.96501,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,CONYEYOR BRDGE NO 6 NEW ENLAND HWY- HW9 at 34.6K NTH SINGLETON; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10707,Strus Ped Bridge New England Hwy Hw9 at Avalon Drive,Hunter Valley,NSW,Hunter,,9,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.91,,,,,,-32.78929,151.62842,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,STRUS PED BRIDGE NEW ENGLAND HWY HW9 at AVALON DRIVE; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10730,Pvslb Bridge Hw23 at Shortland,Hunter Valley,NSW,Hunter,,23,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.22,,,,,,-32.87773,151.69766,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PVSLB BRIDGE HW23 at SHORTLAND; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10731,N/B Pstug Bridge Deepbridge Creek at Shortland,Hunter Valley,NSW,Hunter,,9999325,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.2,,,,,,-32.87417,151.69978,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,N/B PSTUG BRIDGE DEEPBRIDGE CREEK at SHORTLAND; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10732,S/B Pstug Bridge Deepbridge Creek at Shortland,Hunter Valley,NSW,Hunter,,9999325,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.2,,,,,,-32.87423,151.69978,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,S/B PSTUG BRIDGE DEEPBRIDGE CREEK at SHORTLAND; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10735,Newcastle Interchange,Hunter Valley,NSW,Hunter,,6003,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,6.0,,,,,,-32.88934,151.60139,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,E/B -  PSUTG BRIDGE M1 FREEWAY - NCLE LINK RD at CAMERON PARK; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10738,Plank Bridge Ncle Link Rd -M1 Off Ramp at Cameron Park,Hunter Valley,NSW,Hunter,,6003,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,6.4,,,,,,-32.88838,151.59915,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PLANK BRIDGE NCLE LINK RD -M1 OFF RAMP at CAMERON PARK; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10756,E/B Plnk Bridge Buchanan Rd & Off Ramp at Buchanan,Hunter Valley,NSW,Hunter,,9999085,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.6,,,,,,-32.82834,151.52873,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,E/B PLNK BRIDGE BUCHANAN RD & OFF RAMP at BUCHANAN; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10758,W/B Plnk Bridge Buchanan Rd at Buchanan,Hunter Valley,NSW,Hunter,,9999085,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.6,,,,,,-32.82873,151.52853,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,W/B PLNK BRIDGE BUCHANAN RD at BUCHANAN; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10759,Plnk Bridge Buchanan Rd - On Ramp at Buchanan,Hunter Valley,NSW,Hunter,,9999085,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,4.6,,,,,,-32.82881,151.5285,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PLNK BRIDGE BUCHANAN RD - ON RAMP at BUCHANAN; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10777,Twin Viaduct Bridge Banora Point Valley at Banora Point,Northern NSW,NSW,Northern NSW,,4389999,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.18,,,,,,-28.22045,153.55067,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,TWIN VIADUCT BRIDGE BANORA POINT VALLEY at BANORA POINT; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10778,Banora Point Land Bridge,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,13.6,,,,,,-28.21695,153.54728,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,HW10 LAND BRIDGE PACIFIC HIGHWAY at SEXTON HILL; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10779,Laura Street Bridge,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,7.0,,,,,,-28.2155,153.54639,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE OVER SH10 PACIFIC HWY - SH10 at SEXTONS HILL; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10780,Minjungbal Dr Exit,Northern NSW,NSW,Northern NSW,,9999438,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,7.3,,,,,,-28.21157,153.54514,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,N/B EXIT RAMP BDGE HW10 DARLINGTON DRIVE at BANORA POINT; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10781,Bridge N/B On Sh10 Darlington Drive at Sth Tweed Heads,Northern NSW,NSW,Northern NSW,,9999438,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,7.3,,,,,,-28.2115,153.54524,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE N/B ON SH10 DARLINGTON DRIVE at STH TWEED HEADS; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10782,Bridge S/B On Sh10 Darlington Drive at Sth Tweed Heads,Northern NSW,NSW,Northern NSW,,9999438,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,7.3,,,,,,-28.21145,153.5455,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE S/B ON SH10 DARLINGTON DRIVE at STH TWEED HEADS; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10783,Bridge N/B On Sh10 Minjungbal Drive at Sth Tweed Heads,Northern NSW,NSW,Northern NSW,,4389999,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.4,,,,,,-28.20905,153.54437,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE N/B ON SH10 MINJUNGBAL DRIVE at STH TWEED HEADS; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10784,Bridge S/B On Sh10 Minjungbal Drive at Sth Tweed Heads,Northern NSW,NSW,Northern NSW,,4389999,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.4,,,,,,-28.20874,153.54448,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE S/B ON SH10 MINJUNGBAL DRIVE at STH TWEED HEADS; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10792,Headland Road,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.1,,,,,,-30.2335,153.1478,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,OVERPASS BRIDGE HW 10 PACIFIC HWY at 8.97KM NTH COFF'S; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10792-1,Headland Road,Northern NSW,NSW,Northern NSW,,1100010,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.1,,,,,,-30.2335,153.1478,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,OVERPASS BRIDGE HW 10 PACIFIC HWY at 8.97KM NTH COFF'S; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10793,Solitary Islands Way,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.3,,,,,,-30.22788,153.14699,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,OVERPASS BRIDGE HW10 PACIFIC HWY at 9.53KM NTH COFF'S; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10794,Overpass Bridge Hw10 Pacific Hwy at 12.29Km Nth Coff'S,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.3,,,,,,-30.2036,153.1488,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,OVERPASS BRIDGE HW10 PACIFIC HWY at 12.29KM NTH COFF'S; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10801,Solitary Islands Way,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.51,,,,,,-30.1844,153.1538,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,OVERPASS BRIDGE HW10 PACIFIC HWY at 14.7KM NTH COFF'S; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10802,Overpass Bridge Hw10 Pacific Hwy at 16.34Km Nth Coff'S,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.3,,,,,,-30.17552,153.16722,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,OVERPASS BRIDGE HW10 PACIFIC HWY at 16.34KM NTH COFF'S; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10803,Overpass Bridge Hw10 Pacific Hwy at 17.8Km Nth Coff'S,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.3,,,,,,-30.16704,153.17868,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,OVERPASS BRIDGE HW10 PACIFIC HWY at 17.8KM NTH COFF'S; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10804,Overpass Bridge Hw10 Pacific Hwy at 19.3Km Nth Coff'S,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.6,,,,,,-30.1587,153.1906,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,OVERPASS BRIDGE HW10 PACIFIC HWY at 19.3KM NTH COFF'S; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10806,Overpass Bridge Hw10 Pacific Hwy at 20.7Km Nth Coff'S,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.4,,,,,,-30.1468,153.1923,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,OVERPASS BRIDGE HW10 PACIFIC HWY at 20.7KM NTH COFF'S; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10810,Overpass Bridge Hw10 Pacific Hwy at 22.28Km Nth Coff'S,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.5,,,,,,-30.1327,153.1943,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,OVERPASS BRIDGE HW10 PACIFIC HWY at 22.28KM NTH COFF'S; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10813,Overpass Bridge Hw10 Pacific Hwy at 24.42Km Nth Coff'S,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,6.8,,,,,,-30.1189,153.1787,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,OVERPASS BRIDGE HW10 PACIFIC HWY at 24.42KM NTH COFF'S; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10814,Overpass Bridge Hw10 Pacific Hwy at 25.07Km Nth Coff'S,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.3,,,,,,-30.1159,153.1741,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,OVERPASS BRIDGE HW10 PACIFIC HWY at 25.07KM NTH COFF'S; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10818,Property Access Culvert Under Pacific Highway at 26.86Km Nth Coff'S,Northern NSW,NSW,Northern NSW,,9999110,TfNSW,TfNSW,,,UNRESTRICTED,BOX,Concrete,4.6,,,,,,-30.1007,153.1687,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PROPERTY ACCESS CULVERT UNDER PACIFIC HIGHWAY at 26.86KM NTH COFF'S; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10819,Overpass Bridge Hw10 Pacific Hwy at 27.63Km Nth Coff'S,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,7.9,,,,,,-30.094,153.1704,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,OVERPASS BRIDGE HW10 PACIFIC HWY at 27.63KM NTH COFF'S; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10822,Bridge Over Hw10 Hw10 Pacific Hwy at 31.72Km Nth Coff'S,Northern NSW,NSW,Northern NSW,,10,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.3,,,,,,-30.061,153.1836,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE OVER HW10 HW10 PACIFIC HWY at 31.72KM NTH COFF'S; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10825,Bridge Over The Hume Highway at At Marulan,Illawarra,NSW,Illawarra / Shoalhaven,,2,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.3,,,,,,-34.73059,149.98135,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,BRIDGE OVER THE HUME HIGHWAY at AT MARULAN; SOUTH REGION / SOUTHERN PRECINT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10881,Nb Plank Bridge Allandale Quarry Access at 24.97Km Nth Of F3,Hunter Valley,NSW,Hunter,,9999085,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.43,,,,,,-32.7375,151.4245,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,NB PLANK BRIDGE ALLANDALE QUARRY ACCESS at 24.97KM NTH OF F3; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10882,Sb Plank  Bridge Allandle Quarry Access at 24.97Km Nth Of F3,Hunter Valley,NSW,Hunter,,9999085,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,5.89,,,,,,-32.73729,151.42474,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,SB PLANK  BRIDGE ALLANDLE QUARRY ACCESS at 24.97KM NTH OF F3; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
NSW-VC-10883,Psutg Bridge Hunter Expressway at 27.4Km Nth Of F3,Hunter Valley,NSW,Hunter,,6011,TfNSW,TfNSW,,,UNRESTRICTED,BEAM,Concrete,6.39,,,,,,-32.72407,151.40347,,,,FALSE,,,,FALSE,FALSE,FALSE,FALSE,,https://data.nsw.gov.au,TfNSW-VC-OCT2023,PSUTG BRIDGE HUNTER EXPRESSWAY at 27.4KM NTH OF F3; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023
