ID,bridgeId,name,region,state,structureType,material,latitude,longitude,route_ID,routeKm,condition,conditionScore,inspectionDate,yearBuilt,spanLengthM,deckWidthM,clearanceHeightM,postingStatus,isActive,lga,assetOwner,maintenanceAuthority,conditionRating,numberOfSpans,numberOfLanes,totalLengthM,widthM,designLoad,nhvrRouteAssessed,gazetteRef,freightRoute,overMassRoute,highPriorityAsset,floodImpacted,scourRisk,aadtVehicles,sourceRefURL,nhvrRef,openDataRef,remarks,roadRoute,routeNumber,designStandard,conditionStandard,seismicZone,nextInspectionDue,dataSource,bancId,bancURL,primaryExternalSystem,primaryExternalId,primaryExternalURL
3429ee05-3608-4dd9-a323-218e10f6bb70,NSW-VC-09090,Bridge On Sh10 N/B Yelgun Creek at 51.1Km Nth. Ballina,Northern NSW,NSW,BEAM,Concrete,-28.48513,153.51355,,,FAIR,,,,,,5.0,UNRESTRICTED,true,Northern NSW,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,BRIDGE ON SH10 N/B YELGUN CREEK at 51.1KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023,,9999062,,,,,TfNSW Open Data,,,,,
a4f680ba-8631-4b0d-8983-9c01f50abcef,NSW-VC-09091,Bridge On Sh10 S/B Yelgun Creek at 51.1Km Nth. Ballina,Northern NSW,NSW,BEAM,Concrete,-28.48514,153.51379,,,FAIR,,,,,,5.0,UNRESTRICTED,true,Northern NSW,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,BRIDGE ON SH10 S/B YELGUN CREEK at 51.1KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023,,9999062,,,,,TfNSW Open Data,,,,,
7f0e0031-1994-4530-aa43-49f049d1158a,NSW-VC-09092,Tweed Valley Way Ob Over Pacific Highway at 52.5Km Nth Ballina,Northern NSW,NSW,BEAM,Concrete,-28.47439,153.50931,,,FAIR,,,,,,6.0,UNRESTRICTED,true,Northern NSW,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,TWEED VALLEY WAY OB OVER PACIFIC HIGHWAY at 52.5KM NTH BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023,,10,,,,,TfNSW Open Data,,,,,
854cef12-7cc0-4810-ba38-f806b1a31605,NSW-VC-09093,"Bridge, Wooyung Rd Over Sh10 at 53.9Km Nth. Ballina",Northern NSW,NSW,BEAM,Concrete,-28.46286,153.50534,,,FAIR,,,,,,6.0,UNRESTRICTED,true,Northern NSW,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,"BRIDGE, WOOYUNG RD OVER SH10 at 53.9KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023",,10,,,,,TfNSW Open Data,,,,,
dd19a9d6-64c3-4467-b3e3-2603b774d7ce,NSW-VC-09098,Over Sh10,Northern NSW,NSW,BEAM,Concrete,-28.45046,153.50235,,,FAIR,,,,,,12.1,UNRESTRICTED,true,Northern NSW,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,BRIDGE ON HULLS RD. OVER PACIFIC H'WAY at 55.3KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023,,10,,,,,TfNSW Open Data,,,,,
e9a1a8ca-5a6e-4d77-91e0-a18d76b02a67,NSW-VC-09101,Bridge On Sh10 N/B Burringbar Creek #1 at 56.3Km Nth Ballina,Northern NSW,NSW,BEAM,Concrete,-28.44163,153.50317,,,FAIR,,,,,,4.0,UNRESTRICTED,true,Northern NSW,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,BRIDGE ON SH10 N/B BURRINGBAR CREEK #1 at 56.3KM NTH BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023,,9999438,,,,,TfNSW Open Data,,,,,
9f1a9cd4-c83f-4811-9e35-c446fafd10ba,NSW-VC-09102,Bridge On Sh10 S/B Burringbar Creek #1 at 56.3Km Nth. Ballina,Northern NSW,NSW,BEAM,Concrete,-28.44157,153.50336,,,FAIR,,,,,,4.0,UNRESTRICTED,true,Northern NSW,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,BRIDGE ON SH10 S/B BURRINGBAR CREEK #1 at 56.3KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023,,9999438,,,,,TfNSW Open Data,,,,,
a2014994-ee1d-4ad0-b42f-97a3c541525a,NSW-VC-09106,Access To Cowall Pk,Northern NSW,NSW,BEAM,Concrete,-28.43592,153.50925,,,FAIR,,,,,,5.38,UNRESTRICTED,true,Northern NSW,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,PROPERTY ACCESS O/B OVER SH10 at 56.7KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023,,10,,,,,TfNSW Open Data,,,,,
eedca5e8-3162-4327-bff4-28e4de9be90e,NSW-VC-09107,Over Sh10,Northern NSW,NSW,BEAM,Concrete,-28.42826,153.51884,,,FAIR,,,,,,9.5,UNRESTRICTED,true,Northern NSW,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,BR.ON POTTSVILLE RD OVER PACIFIC H'WAY at 58.5KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023,,10,,,,,TfNSW Open Data,,,,,
3a88275b-c7f1-4488-9e59-1188f976043a,NSW-VC-09108,Sheens Creek,Northern NSW,NSW,BEAM,Concrete,-28.4186,153.52309,,,FAIR,,,,,,4.9,UNRESTRICTED,true,Northern NSW,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,BRIDGE ON SH10 SLEEPY HOLLOW ROAD at 59.6KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023,,9999438,,,,,TfNSW Open Data,,,,,
2ce4da57-06a5-4c34-a8a6-2131c3332c91,NSW-VC-09111,Br.On Cudgera Ck.Rd Over Pacific H'Way at 63.1Km Nth. Ballina,Northern NSW,NSW,BEAM,Concrete,-28.3893,153.52388,,,FAIR,,,,,,5.55,UNRESTRICTED,true,Northern NSW,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,BR.ON CUDGERA CK.RD OVER PACIFIC H'WAY at 63.1KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023,,10,,,,,TfNSW Open Data,,,,,
b4ab8798-725a-4a90-acc7-9862e91a3e0c,NSW-VC-09114,Brg. On Kanes Road Over Pacific H'Way at 64.8Km Nth. Ballina,Northern NSW,NSW,BEAM,Concrete,-28.37357,153.52446,,,FAIR,,,,,,9.2,UNRESTRICTED,true,Northern NSW,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,BRG. ON KANES ROAD OVER PACIFIC H'WAY at 64.8KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023,,10,,,,,TfNSW Open Data,,,,,
ca741f4b-f270-4c31-b2f3-7ec1c0c7d1e1,NSW-VC-09117,Bridge On Sh10 N/B Christies Creek at 66.4Km Nth. Ballina,Northern NSW,NSW,BEAM,Concrete,-28.35914,153.52226,,,FAIR,,,,,,4.9,UNRESTRICTED,true,Northern NSW,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,BRIDGE ON SH10 N/B CHRISTIES CREEK at 66.4KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023,,10,,,,,TfNSW Open Data,,,,,
69b785be-ca15-444e-add1-2c3079d9c27c,NSW-VC-09118,Bridge On Sh10 S/B Christies Creek at 66.4Km Nth. Ballina,Northern NSW,NSW,BEAM,Concrete,-28.35916,153.52243,,,FAIR,,,,,,4.9,UNRESTRICTED,true,Northern NSW,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,BRIDGE ON SH10 S/B CHRISTIES CREEK at 66.4KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023,,9999438,,,,,TfNSW Open Data,,,,,
467fa47e-2467-4fa2-95ef-c9c5b50bc148,NSW-VC-09120,Br.Round Mtn. Road Over Pacific H'Way at 67.6Km Nth. Ballina,Northern NSW,NSW,BEAM,Concrete,-28.34861,153.52444,,,FAIR,,,,,,5.6,UNRESTRICTED,true,Northern NSW,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,BR.ROUND MTN. ROAD OVER PACIFIC H'WAY at 67.6KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023,,10,,,,,TfNSW Open Data,,,,,
c349f79c-9ce6-4e7e-a853-958412cde485,NSW-VC-09125,Brg. On Clothiers Ck Rd Over Pacific Hwy at 69.7Km Nth. Ballina,Northern NSW,NSW,BEAM,Concrete,-28.33056,153.51996,,,FAIR,,,,,,5.19,UNRESTRICTED,true,Northern NSW,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,BRG. ON CLOTHIERS CK RD OVER PACIFIC HWY at 69.7KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023,,10,,,,,TfNSW Open Data,,,,,
422dd88f-cdd8-44a0-9e95-aafffe58b3c2,NSW-VC-09130,Evirons Road Bridge Over Pacific Highway at 72Km Nth. Ballina,Northern NSW,NSW,BEAM,Concrete,-28.30985,153.51436,,,FAIR,,,,,,15.17,UNRESTRICTED,true,Northern NSW,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,EVIRONS ROAD BRIDGE OVER PACIFIC HIGHWAY at 72KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023,,10,,,,,TfNSW Open Data,,,,,
597e1918-9138-49a9-a44f-4dd410a60c50,NSW-VC-09131,Bridge On Sh10 N/B Property Access Rd. at 76.7Km Nth. Ballina,Northern NSW,NSW,BEAM,Concrete,-28.27025,153.52255,,,FAIR,,,,,,4.6,UNRESTRICTED,true,Northern NSW,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,BRIDGE ON SH10 N/B PROPERTY ACCESS RD. at 76.7KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023,,9999438,,,,,TfNSW Open Data,,,,,
7945203d-2a84-44dd-a1a1-066bcd9eb03b,NSW-VC-09132,Bridge On Sh10 S/B Property Access Rd. at 76.74Km Nth Ballina,Northern NSW,NSW,BEAM,Concrete,-28.27036,153.52269,,,FAIR,,,,,,4.6,UNRESTRICTED,true,Northern NSW,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,BRIDGE ON SH10 S/B PROPERTY ACCESS RD. at 76.74KM NTH BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023,,9999438,,,,,TfNSW Open Data,,,,,
f9fefa53-5fec-473b-a417-2c8e9a6b6b5b,NSW-VC-09135,Tweed Valley Way Over Pacific H'Way at 78.50Km Nth Ballina,Northern NSW,NSW,BEAM,Concrete,-28.2557,153.52878,,,FAIR,,,,,,5.3,UNRESTRICTED,true,Northern NSW,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,TWEED VALLEY WAY OVER PACIFIC H'WAY at 78.50KM NTH BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023,,10,,,,,TfNSW Open Data,,,,,
da843d06-cd80-4a82-bcc6-22ae3165333d,NSW-VC-09194,Bridge Over Sh3 At Eagle Hawk at Interchange,Illawarra,NSW,BEAM,Concrete,-35.20169,149.21038,,,FAIR,,,,,,5.4,UNRESTRICTED,true,Illawarra / Shoalhaven,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,BRIDGE OVER SH3 AT EAGLE HAWK at INTERCHANGE; SOUTH REGION / SOUTHERN PRECINT; Source: TfNSW State Roads Vertical Clearances Oct 2023,,3,,,,,TfNSW Open Data,,,,,
0b2f0703-5d1b-46fe-9526-9ac7dcef3a97,NSW-VC-09197,Sally'S Corner,Illawarra,NSW,BEAM,Concrete,-34.60824,150.22668,,,FAIR,,,,,,5.2,UNRESTRICTED,true,Illawarra / Shoalhaven,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,BRIDGE OVER SH2 AT SUTTON FOREST; SOUTH REGION / SOUTHERN PRECINT; Source: TfNSW State Roads Vertical Clearances Oct 2023,,2,,,,,TfNSW Open Data,,,,,
1092a829-2b75-450b-98d5-46d784e2c6d5,NSW-VC-09198,Hayward'S Bridge,Illawarra,NSW,BEAM,Concrete,-34.54182,150.78495,,,FAIR,,,,,,5.4,UNRESTRICTED,true,Illawarra / Shoalhaven,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,BRIDGE OVER PRINCES HIGHWAY at AT YALLAH; SOUTH REGION / SOUTHERN PRECINT; Source: TfNSW State Roads Vertical Clearances Oct 2023,,1,,,,,TfNSW Open Data,,,,,
db7af2bc-0966-4888-9141-d5f6a8a00cc3,NSW-VC-09200,Railway Bridge Hw18 Castlereagh Hwy at 9.95Km N Lithgow,Western NSW,NSW,BEAM,Concrete,-33.40274,150.09428,,,FAIR,,,,,,5.4,UNRESTRICTED,true,Western NSW,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,RAILWAY BRIDGE HW18 CASTLEREAGH HWY at 9.95KM N LITHGOW; WEST REGION; Source: TfNSW State Roads Vertical Clearances Oct 2023,,18,,,,,TfNSW Open Data,,,,,
463606f3-8aac-44a0-b8de-7f9e0a776f1b,NSW-VC-09205,"Ped Over-Bridge Sh16 Bruxner Hway, Kadina High at Goonellabah",Northern NSW,NSW,BEAM,Concrete,-28.81621,153.33708,,,FAIR,,,,,,5.2,UNRESTRICTED,true,Northern NSW,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,"PED OVER-BRIDGE SH16 BRUXNER HWAY, KADINA HIGH at GOONELLABAH; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023",,16,,,,,TfNSW Open Data,,,,,
2a1d0977-8b91-428a-86b2-ce5fe36c708b,NSW-VC-09209,Railway  Bridge Over Sh10 at Coffs Harbour,Northern NSW,NSW,BEAM,Concrete,-30.2832,153.1279,,,FAIR,,,,,,5.3,UNRESTRICTED,true,Northern NSW,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,RAILWAY  BRIDGE OVER SH10 at COFFS HARBOUR; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023,,10,,,,,TfNSW Open Data,,,,,
c06b2df0-bfc2-4825-94cc-4097234b0aa2,NSW-VC-09210,Robert Northey Br,Western Sydney,NSW,BEAM,Concrete,-34.02359,150.82434,,,FAIR,,,,,,5.24,UNRESTRICTED,true,Western Parkland City,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,PEDESTRIAN BR SH2 at RABY; SYDNEY REGION / WESTERN PARKLAND ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023,,2,,,,,TfNSW Open Data,,,,,
664de50f-18b6-4e37-a5e7-dc61c5a08aa4,NSW-VC-09405,Bridge State Highway 18 at 18.9K N Of Lithgow,Western NSW,NSW,BEAM,Concrete,-33.34902,150.03882,,,FAIR,,,,,,5.64,UNRESTRICTED,true,Western NSW,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,BRIDGE STATE HIGHWAY 18 at 18.9K N OF LITHGOW; WEST REGION; Source: TfNSW State Roads Vertical Clearances Oct 2023,,18,,,,,TfNSW Open Data,,,,,
34aad6a2-9d5d-443e-9c2a-1ca93d96c8ce,NSW-VC-09406,Main Tunnel(E/B) On M5 at Arncliffe/Kingsgrov,Eastern Sydney,NSW,BEAM,Concrete,-33.93778,151.15312,,,FAIR,,,,,,4.66,UNRESTRICTED,true,Eastern Harbour City,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,MAIN TUNNEL(E/B) ON M5 at ARNCLIFFE/KINGSGROV; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023,,6005,,,,,TfNSW Open Data,,,,,
71366783-69ee-4364-9112-2aa3fd15433b,NSW-VC-09407,Tunnel On M5 Under Cooks River at Arncliffe,Eastern Sydney,NSW,BEAM,Concrete,-33.94504,151.16337,,,FAIR,,,,,,4.36,UNRESTRICTED,true,Eastern Harbour City,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,TUNNEL ON M5 UNDER COOKS RIVER at ARNCLIFFE; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023,,6005,,,,,TfNSW Open Data,,,,,
27d0951b-0a6f-401e-830c-4052d5826a95,NSW-VC-09441,Pedestrian Bridge Bexley Road at Kingsgrove,Eastern Sydney,NSW,BEAM,Concrete,-33.93589,151.11163,,,FAIR,,,,,,5.36,UNRESTRICTED,true,Eastern Harbour City,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,PEDESTRIAN BRIDGE BEXLEY ROAD at KINGSGROVE; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023,,169,,,,,TfNSW Open Data,,,,,
26d34a4c-f473-41cc-b0ee-d8ad67a88052,NSW-VC-09448,Main Tunnel(W/B) On M5 at Arncliffe/Kingsgrow,Eastern Sydney,NSW,BEAM,Concrete,-33.93785,151.15305,,,FAIR,,,,,,4.63,UNRESTRICTED,true,Eastern Harbour City,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,MAIN TUNNEL(W/B) ON M5 at ARNCLIFFE/KINGSGROW; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023,,6005,,,,,TfNSW Open Data,,,,,
111cece5-d4f1-433e-8dca-c4e218b9afb3,NSW-VC-09476,Private Coal Bridge,Hunter Valley,NSW,BEAM,Concrete,-32.6251,151.09669,,,FAIR,,,,,,5.19,UNRESTRICTED,true,Hunter,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,PGIRD  BRIDGE PUTTY RD - MR503 at 160.8K N OF WINDSOR; NORTH REGION / HUNTER PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023,,503,,,,,TfNSW Open Data,,,,,
c9d032df-8c38-40f7-8dbe-09bee62ba26a,NSW-VC-09496,Br On Seven Hills Rd Transitway at Kings Langley,Western Sydney,NSW,BEAM,Concrete,-33.75869,150.95514,,,FAIR,,,,,,4.87,UNRESTRICTED,true,Central River City,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,BR ON SEVEN HILLS RD TRANSITWAY at KINGS LANGLEY; SYDNEY REGION / CENTRAL RIVER ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023,,8007,,,,,TfNSW Open Data,,,,,
6500a5ca-a791-4719-9e3c-1c26b687eb14,NSW-VC-09497,Eva Wesley Stone Ped Br,Western Sydney,NSW,BEAM,Concrete,-33.86622,150.95582,,,FAIR,,,,,,5.32,UNRESTRICTED,true,Western Parkland City,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,PEDESTRIAN BR HORSLEY DR at FAIRFIELD; SYDNEY REGION / WESTERN PARKLAND ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023,,609,,,,,TfNSW Open Data,,,,,
b4626e60-21b0-43f6-a02a-35a0ed5113ff,NSW-VC-09514,Fauna Overpass Over Sh10 at 52.3Km Nth. Ballina,Northern NSW,NSW,BEAM,Concrete,-28.47539,153.51028,,,FAIR,,,,,,6.0,UNRESTRICTED,true,Northern NSW,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,FAUNA OVERPASS OVER SH10 at 52.3KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023,,10,,,,,TfNSW Open Data,,,,,
404d3363-5a13-4f45-aa6e-0383a9038ccc,NSW-VC-09515,Off Tweed Val. Way,Northern NSW,NSW,BEAM,Concrete,-28.46849,153.50665,,,FAIR,,,,,,4.0,UNRESTRICTED,true,Northern NSW,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,PROPERTY ACCESS UNDER SH10 at 53.2KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023,,9999438,,,,,TfNSW Open Data,,,,,
9ecfda08-344e-45a6-8f72-5ec65a4b31da,NSW-VC-09516,Property Access Culvert Culvert Under Sh10 at 53.4Km Nth. Ballina,Northern NSW,NSW,BOX,Concrete,-28.46616,153.50639,,,FAIR,,,,,,4.0,UNRESTRICTED,true,Northern NSW,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,PROPERTY ACCESS CULVERT CULVERT UNDER SH10 at 53.4KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023,,9999438,,,,,TfNSW Open Data,,,,,
5dc8b53f-d3d8-4416-8d24-c03a80e0f21e,NSW-VC-09517,Off Tweed Vall. Way,Northern NSW,NSW,BOX,Concrete,-28.44536,153.50247,,,FAIR,,,,,,3.6,UNRESTRICTED,true,Northern NSW,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,PROPERTY ACCESS CULVERT CULVERT UNDER SH10 at 55.9KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023,,9999438,,,,,TfNSW Open Data,,,,,
40e3eb94-b003-4c3c-8a56-6600318ae5cb,NSW-VC-09520,Fauna Overpass Over Sh10 at 61.4Km Nth. Ballina,Northern NSW,NSW,BEAM,Concrete,-28.4033,153.52765,,,FAIR,,,,,,6.0,UNRESTRICTED,true,Northern NSW,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,FAUNA OVERPASS OVER SH10 at 61.4KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023,,10,,,,,TfNSW Open Data,,,,,
6d6af380-313d-4fa2-b6b5-90d8f73e32e5,NSW-VC-09527,Botanic Gardens Underpass Culvert Under Sh10 at 72.2Km Nth Ballina,Northern NSW,NSW,BEAM,Concrete,-28.3083,153.5143,,,FAIR,,,,,,2.9,UNRESTRICTED,true,Northern NSW,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,BOTANIC GARDENS UNDERPASS CULVERT UNDER SH10 at 72.2KM NTH BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023,,9999438,,,,,TfNSW Open Data,,,,,
802a6ca2-aad0-4dd1-a82a-77d784792dfa,NSW-VC-09528,Tunnel Nb On Sh10 Under Cudgen Road at 75.6Km Nth Ballina,Northern NSW,NSW,BEAM,Concrete,-28.2801,153.5196,,,FAIR,,,,,,5.4,UNRESTRICTED,true,Northern NSW,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,TUNNEL NB ON SH10 UNDER CUDGEN ROAD at 75.6KM NTH BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023,,10,,,,,TfNSW Open Data,,,,,
0b12eb46-310d-4836-8590-7a7fdf5a076b,NSW-VC-09529,Tunnel Sb On Sh10 Under Cudgen Road at 75.6Km Nth. Ballina,Northern NSW,NSW,BEAM,Concrete,-28.28021,153.5199,,,FAIR,,,,,,5.4,UNRESTRICTED,true,Northern NSW,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,TUNNEL SB ON SH10 UNDER CUDGEN ROAD at 75.6KM NTH. BALLINA; NORTH REGION / NORTHERN PRECINCT; Source: TfNSW State Roads Vertical Clearances Oct 2023,,10,,,,,TfNSW Open Data,,,,,
095faa9e-45e2-49c1-8be9-fe2161945ad1,NSW-VC-09583,Pedestrian Br Ov Anzac Pde at Maroubra,Eastern Sydney,NSW,BEAM,Concrete,-33.93635,151.23798,,,FAIR,,,,,,5.34,UNRESTRICTED,true,Eastern Harbour City,TfNSW,TfNSW,,,,,,T44,false,,false,false,false,false,LOW,,https://data.nsw.gov.au,,TfNSW-VC-OCT2023,PEDESTRIAN BR OV ANZAC PDE at MAROUBRA; SYDNEY REGION / EASTERN HABOUR ZONE; Source: TfNSW State Roads Vertical Clearances Oct 2023,,661,,,,,TfNSW Open Data,,,,,
